#Table: J/ApJS/95/535/./table14.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
3968.4815|6.984E-04|5.867E+00| 8228.0173|3.909E-06|3.115E-23| 6| 4|R|   2|28
3968.5300|5.820E-04|5.680E+00|29512.2002|1.325E-04|3.892E-26| 4| 2|R| 121|28
3968.5449|2.591E-03|2.520E+01|22059.0159|3.190E-04|3.561E-24| 9| 7|R|  65|26
3968.6355|1.149E-04|1.139E+00| 6060.4988|9.649E-06|2.315E-22| 3| 1|P|  45|26
3968.6404|1.927E-03|1.880E+01|29412.3330|3.739E-04|1.227E-25| 7| 5|R| 103|26
3968.7110|1.090E-03|1.045E+01|11016.2050|4.474E-05|9.360E-23| 7| 5|R|  21|28
3968.7867|6.948E-04|4.541E+00| 8232.6269|1.296E-06|1.036E-23| 6| 4|R|   0|36
3968.8431|3.634E-05|3.630E-01| 1331.9592|1.831E-06|3.802E-22| 2| 0|P|  27|46
3968.8942|2.116E-03|2.041E+01|16117.9263|1.224E-04|2.360E-23| 9| 7|R|  30|26
3968.9108|9.795E-05|9.566E-01|28593.7275|2.394E-05|1.043E-26| 2| 0|R| 130|46
3968.9709|9.809E-04|9.550E+00|16416.4033|1.300E-04|1.947E-23| 6| 4|R|  70|46
3968.9835|7.820E-04|7.552E+00| 9867.6088|4.815E-05|1.668E-22| 6| 4|R|  32|46
3969.0090|8.965E-04|8.750E+00|27141.6442|1.857E-04|1.701E-25| 5| 3|R| 110|28
3969.0146|5.897E-04|5.758E+00|30011.8178|1.353E-04|3.145E-26| 4| 2|R| 122|36
3969.0300|2.015E-03|1.962E+01|21223.7075|2.707E-04|4.365E-24| 8| 6|R|  71|27
3969.0416|1.162E-04|1.173E+00| 2589.9885|3.684E-06|4.186E-22| 3| 1|P|  17|46
3969.0731|2.732E-04|2.667E+00|26394.0552|6.168E-05|7.717E-26| 3| 1|R| 120|46
3969.2008|1.087E-03|1.059E+01|19907.4161|1.703E-04|4.866E-24| 6| 4|R|  83|37
3969.2478|1.549E-03|1.492E+01|13553.6306|7.806E-05|4.983E-23| 8| 6|R|  26|27
3969.3158|3.618E-05|3.594E-01| 2842.8407|2.633E-06|2.776E-22| 2| 0|P|  39|28
3969.3481|2.415E-04|2.401E+00| 6901.8380|1.667E-05|2.672E-22| 4| 2|P|  37|26
3969.4075|2.429E-04|2.440E+00| 4988.7255|9.519E-06|3.586E-22| 4| 2|P|  21|28
3969.4112|1.078E-03|1.030E+01|10827.7740|3.821E-05|8.794E-23| 7| 5|R|  18|36
3969.4769|6.304E-04|6.159E+00|32605.4288|1.506E-04|1.034E-26| 4| 2|R| 127|27
3969.5524|1.067E-03|1.042E+01|33883.1175|2.488E-04|9.568E-27| 5| 3|R| 124|26
3969.5872|7.371E-04|7.044E+00| 8716.0352|2.613E-05|1.600E-22| 6| 4|R|  18|37
3969.7234|4.318E-04|4.459E+00| 6396.7444|8.059E-06|1.546E-22| 5| 3|P|  10|28
3969.7661|2.610E-04|2.549E+00|24620.2105|5.698E-05|1.646E-25| 3| 1|R| 116|38
3969.7676|1.173E-04|1.201E+00| 2313.6455|2.626E-06|3.359E-22| 3| 1|P|  12|38
3969.8076|1.000E-03|1.057E+01|10554.9645|1.306E-05|3.631E-23| 7| 5|P|   7|26
3969.8816|2.575E-03|2.507E+01|21831.7060|3.123E-04|3.888E-24| 9| 7|R|  64|26
3969.9594|2.871E-04|2.805E+00|28302.4992|6.697E-05|3.413E-26| 3| 1|R| 124|37
3969.9743|1.726E-03|1.684E+01|25214.2796|2.996E-04|7.125E-25| 7| 5|R|  92|27
3970.0224|1.354E-03|1.322E+01|28059.5161|2.704E-04|1.643E-25| 6| 4|R| 106|27
3970.1748|3.620E-05|3.598E-01| 2999.2520|2.703E-06|2.657E-22| 2| 0|P|  40|36
3970.1823|2.127E-03|2.055E+01|16228.7999|1.270E-04|2.323E-23| 9| 7|R|  31|26
3970.2283|7.863E-04|7.605E+00| 9979.3418|4.990E-05|1.639E-22| 6| 4|R|  33|46
3970.2444|9.747E-04|9.497E+00|16184.8641|1.273E-04|2.132E-23| 6| 4|R|  69|46
3970.2743|2.416E-04|2.412E+00| 5803.4246|1.307E-05|3.434E-22| 4| 2|P|  29|27
3970.2772|7.105E-04|6.933E+00|18504.6160|1.154E-04|6.260E-24| 5| 3|R|  86|38
3970.2899|4.684E-04|4.472E+00| 6578.9964|1.574E-05|2.602E-22| 5| 3|R|  17|38
3970.3613|1.032E-03|9.352E+00|10377.6963|1.156E-05|3.386E-23| 7| 5|R|   5|27
3970.4030|2.500E-04|2.726E+00| 4137.4543|2.333E-06|1.262E-22| 4| 2|P|   5|46
3970.4056|1.516E-03|1.478E+01|20518.2323|2.207E-04|4.846E-24| 7| 5|R|  77|28
3970.5009|5.019E-04|4.904E+00|23800.4937|1.021E-04|4.433E-25| 4| 2|R| 108|46
3970.5496|6.812E-04|7.132E+00| 8440.6154|1.017E-05|7.543E-23| 6| 4|P|   8|27
3970.5600|9.078E-04|8.872E+00|27595.8084|1.898E-04|1.405E-25| 5| 3|R| 111|36
3970.5863|1.554E-03|1.516E+01|21374.2153|2.349E-04|3.437E-24| 7| 5|R|  80|36
3970.5888|2.325E-03|2.269E+01|26325.3491|3.863E-04|5.573E-25| 8| 6|R|  88|26
3970.6128|1.247E-03|1.218E+01|24907.2918|2.304E-04|6.193E-25| 6| 4|R|  98|36
3970.6809|1.096E-03|1.053E+01|11092.9541|4.704E-05|9.487E-23| 7| 5|R|  22|28
3970.6929|2.002E-03|1.952E+01|20980.2315|2.654E-04|4.810E-24| 8| 6|R|  70|27
3970.6936|1.154E-04|1.159E+00| 2964.5800|4.740E-06|4.578E-22| 3| 1|P|  22|37
3970.7180|3.666E-05|3.634E-01| 5252.1160|3.559E-06|1.258E-22| 2| 0|P|  52|26
3970.7195|2.540E-04|1.662E+00| 4063.3308|4.741E-07|2.620E-23| 4| 2|R|   0|38
3970.7511|4.767E-04|4.658E+00|21871.8293|9.255E-05|9.989E-25| 4| 2|R| 103|38
3970.7936|1.486E-03|1.453E+01|31659.6798|3.191E-04|3.565E-26| 6| 4|R| 114|26
3970.8555|1.558E-03|1.502E+01|13648.9113|8.141E-05|4.966E-23| 8| 6|R|  27|27
3970.9829|3.152E-04|3.084E+00|31945.8060|7.768E-05|7.141E-27| 3| 1|R| 131|36
3971.0048|4.554E-04|4.258E+00| 6246.4122|8.501E-06|1.672E-22| 5| 3|R|   9|46
3971.0938|7.562E-04|7.386E+00|20732.2123|1.327E-04|2.509E-24| 5| 3|R|  93|46
3971.1385|2.559E-03|2.493E+01|21607.6928|3.057E-04|4.238E-24| 9| 7|R|  63|26
3971.1411|4.234E-04|4.233E+00| 7864.8662|2.213E-05|2.235E-22| 5| 3|P|  28|26
3971.2520|8.084E-04|7.900E+00|23191.8254|1.524E-04|9.014E-25| 5| 3|R| 100|37
3971.2585|5.304E-04|5.186E+00|25887.6512|1.129E-04|1.832E-25| 4| 2|R| 113|37
3971.3116|9.753E-04|9.538E+00|30349.5047|2.149E-04|4.354E-26| 5| 3|R| 117|27
3971.3152|1.448E-03|1.338E+01|12565.5313|2.162E-05|2.292E-23| 8| 6|R|   7|26
3971.3367|1.223E-03|1.195E+01|24183.8740|2.215E-04|8.384E-25| 6| 4|R|  96|28
3971.3806|3.111E-04|3.044E+00|31408.6072|7.608E-05|9.005E-27| 3| 1|R| 130|28
3971.3958|2.138E-03|2.069E+01|16343.2008|1.318E-04|2.281E-23| 9| 7|R|  32|26
3971.4073|7.907E-04|7.657E+00|10094.4138|5.167E-05|1.606E-22| 6| 4|R|  34|46
3971.4476|9.685E-04|9.445E+00|15956.4367|1.248E-04|2.331E-23| 6| 4|R|  68|46
3971.4726|1.080E-03|1.054E+01|19632.8378|1.673E-04|5.453E-24| 6| 4|R|  82|37
3971.5022|2.429E-04|2.442E+00| 5078.8475|9.979E-06|3.619E-22| 4| 2|P|  22|36
3971.5900|1.083E-03|1.038E+01|10894.3559|4.045E-05|9.019E-23| 7| 5|R|  19|36
3971.7057|4.446E-04|3.494E+00| 6134.9637|1.660E-06|3.505E-23| 5| 3|R|   1|37
3971.7524|7.017E-04|6.128E+00| 8238.6123|5.241E-06|4.156E-23| 6| 4|R|   3|28
3971.7595|7.409E-04|7.102E+00| 8781.4989|2.767E-05|1.642E-22| 6| 4|R|  19|37
3971.8116|2.470E-04|2.542E+00| 4344.2189|5.073E-06|2.528E-22| 4| 2|P|  11|37
3971.8443|4.264E-04|4.303E+00| 6963.5836|1.513E-05|2.278E-22| 5| 3|P|  19|27
3972.0434|6.713E-04|6.785E+00| 9047.3173|2.256E-05|1.293E-22| 6| 4|P|  18|26
3972.0668|1.147E-04|1.146E+00| 3775.0109|6.425E-06|4.334E-22| 3| 1|P|  30|28
3972.1644|1.023E-04|1.002E+00|30230.5820|2.560E-05|5.177E-27| 2| 0|R| 133|37
3972.2008|6.980E-04|5.488E+00| 8236.1720|2.607E-06|2.080E-23| 6| 4|R|   1|36
3972.2783|1.990E-03|1.942E+01|20739.9575|2.601E-04|5.291E-24| 8| 6|R|  69|27
3972.3158|2.543E-03|2.480E+01|21386.9855|2.992E-04|4.612E-24| 9| 7|R|  62|26
3972.3828|1.506E-03|1.471E+01|20258.8527|2.166E-04|5.386E-24| 7| 5|R|  76|28
3972.3919|1.566E-03|1.513E+01|13747.6850|8.480E-05|4.934E-23| 8| 6|R|  28|27
3972.5201|4.708E-04|4.510E+00| 6640.1135|1.671E-05|2.683E-22| 5| 3|R|  18|38
3972.5204|7.951E-04|7.709E+00|10212.8204|5.346E-05|1.570E-22| 6| 4|R|  35|46
3972.5344|2.150E-03|2.083E+01|16461.1243|1.365E-04|2.234E-23| 9| 7|R|  33|26
3972.5682|4.317E-04|4.446E+00| 6448.3555|8.868E-06|1.668E-22| 5| 3|P|  11|36
3972.5806|9.624E-04|9.393E+00|15731.1295|1.222E-04|2.544E-23| 6| 4|R|  67|46
3972.5827|1.101E-03|1.061E+01|11173.1689|4.936E-05|9.582E-23| 7| 5|R|  23|28
3972.6014|7.057E-04|6.898E+00|18224.7866|1.133E-04|7.035E-24| 5| 3|R|  85|38
3972.7068|3.663E-05|3.685E-01|  882.3905|1.505E-06|3.824E-22| 2| 0|P|  22|38
3972.7226|3.630E-05|3.627E-01| 1769.8705|2.102E-06|3.601E-22| 2| 0|P|  31|37
3972.8115|1.543E-03|1.508E+01|21104.5983|2.306E-04|3.841E-24| 7| 5|R|  79|36
3973.0272|1.190E-04|1.166E+00|36163.7048|3.201E-05|3.991E-28| 2| 0|R| 143|27
3973.0445|9.343E-05|9.152E-01|26669.3852|2.216E-05|2.396E-26| 2| 0|R| 126|38
3973.0558|1.913E-03|1.873E+01|29060.7613|3.681E-04|1.431E-25| 7| 5|R| 102|26
3973.2649|1.714E-03|1.677E+01|24902.9064|2.946E-04|8.138E-25| 7| 5|R|  91|27
3973.4137|2.528E-03|2.467E+01|21169.5933|2.927E-04|5.008E-24| 9| 7|R|  61|26
3973.4665|1.037E-03|9.524E+00|10399.1684|1.356E-05|3.932E-23| 7| 5|R|   6|27
3973.4932|8.900E-04|8.716E+00|26778.7120|1.829E-04|1.994E-25| 5| 3|R| 109|28
3973.5110|1.166E-04|1.184E+00| 2530.5780|3.486E-06|4.076E-22| 3| 1|P|  16|46
3973.5440|3.637E-05|3.619E-01| 3854.2333|3.058E-06|2.046E-22| 2| 0|P|  45|27
3973.5536|1.147E-04|1.147E+00| 3897.6085|6.643E-06|4.246E-22| 3| 1|P|  31|36
3973.5675|7.996E-04|7.761E+00|10334.5576|5.526E-05|1.531E-22| 6| 4|R|  36|46
3973.5979|2.162E-03|2.097E+01|16582.5656|1.413E-04|2.182E-23| 9| 7|R|  34|26
3973.6434|9.564E-04|9.340E+00|15508.9508|1.197E-04|2.772E-23| 6| 4|R|  66|46
3973.6708|1.073E-03|1.049E+01|19361.2851|1.643E-04|6.101E-24| 6| 4|R|  81|37
3973.6857|3.350E-04|3.284E+00|34281.5683|8.510E-05|2.617E-27| 3| 1|R| 135|27
3973.7007|1.089E-03|1.046E+01|10964.4247|4.271E-05|9.210E-23| 7| 5|R|  20|36
3973.7596|4.576E-04|4.307E+00| 6280.7825|9.403E-06|1.820E-22| 5| 3|R|  10|46
3973.7682|2.310E-03|2.260E+01|26022.0102|3.797E-04|6.338E-25| 8| 6|R|  87|26
3973.7864|1.977E-03|1.932E+01|20502.8953|2.549E-04|5.810E-24| 8| 6|R|  68|27
3973.8312|1.118E-04|1.096E+00|33681.6173|2.924E-05|1.170E-27| 2| 0|R| 139|36
3973.8570|1.574E-03|1.524E+01|13849.9481|8.823E-05|4.888E-23| 8| 6|R|  29|27
3973.8665|7.447E-04|7.158E+00| 8850.3915|2.922E-05|1.678E-22| 6| 4|R|  20|37
3973.8672|4.336E-04|4.518E+00| 6361.1228|7.291E-06|1.423E-22| 5| 3|P|   9|28
3973.8747|5.776E-04|5.660E+00|29115.6579|1.306E-04|4.642E-26| 4| 2|R| 120|28
3973.8886|1.178E-04|1.214E+00| 2272.1302|2.420E-06|3.159E-22| 3| 1|P|  11|38
3973.8944|1.004E-03|1.078E+01|10529.2825|1.126E-05|3.169E-23| 7| 5|P|   6|26
3973.9329|3.647E-05|3.659E-01| 1237.0147|1.772E-06|3.853E-22| 2| 0|P|  26|46
3973.9380|2.711E-04|2.657E+00|26009.0675|6.079E-05|9.151E-26| 3| 1|R| 119|46
3973.9389|3.625E-04|3.554E+00|37401.2178|9.548E-05|6.797E-28| 3| 1|R| 140|26
3973.9901|7.510E-04|7.351E+00|20428.8200|1.305E-04|2.855E-24| 5| 3|R|  92|46
3974.0304|2.551E-04|2.009E+00| 4066.7630|9.533E-07|5.261E-23| 4| 2|R|   1|38
3974.1066|1.147E-04|1.144E+00| 4715.9264|7.927E-06|3.509E-22| 3| 1|P|  37|27
3974.1180|2.511E-04|2.825E+00| 4120.1074|1.877E-06|1.024E-22| 4| 2|P|   4|46
3974.2051|1.238E-03|1.212E+01|24580.7043|2.267E-04|7.130E-25| 6| 4|R|  97|36
3974.2235|2.590E-04|2.539E+00|24249.6006|5.614E-05|1.938E-25| 3| 1|R| 115|38
3974.2739|4.733E-04|4.637E+00|21540.1121|9.109E-05|1.153E-24| 4| 2|R| 102|38
3974.2742|6.809E-04|6.677E+00|35537.2387|1.692E-04|2.945E-27| 4| 2|R| 132|26
3974.2774|2.438E-04|2.462E+00| 4913.3960|9.111E-06|3.561E-22| 4| 2|P|  20|28
3974.2845|1.497E-03|1.464E+01|20002.5868|2.125E-04|5.977E-24| 7| 5|R|  75|28
3974.3152|1.455E-03|1.357E+01|12594.5993|2.446E-05|2.557E-23| 8| 6|R|   8|26
3974.4162|1.107E-03|1.069E+01|11256.8462|5.171E-05|9.645E-23| 7| 5|R|  24|28
3974.4244|1.345E-03|1.317E+01|27703.8728|2.663E-04|1.920E-25| 6| 4|R| 105|27
3974.4323|2.512E-03|2.453E+01|20955.5252|2.864E-04|5.429E-24| 9| 7|R|  60|26
3974.4823|4.982E-04|4.883E+00|23451.4097|1.005E-04|5.162E-25| 4| 2|R| 107|46
3974.4824|5.853E-04|5.738E+00|29611.2795|1.334E-04|3.759E-26| 4| 2|R| 121|36
3974.5218|9.720E-05|9.533E-01|28179.1255|2.361E-05|1.256E-26| 2| 0|R| 129|46
3974.5484|8.041E-04|7.814E+00|10459.6207|5.709E-05|1.490E-22| 6| 4|R|  37|46
3974.5864|2.174E-03|2.111E+01|16707.5197|1.462E-04|2.126E-23| 9| 7|R|  35|26
3974.6302|6.841E-04|7.254E+00| 8411.7217|8.948E-06|6.730E-23| 6| 4|P|   7|27
3974.6363|9.504E-04|9.287E+00|15289.9088|1.172E-04|3.015E-23| 6| 4|R|  65|46
3974.6874|4.732E-04|4.546E+00| 6704.6117|1.769E-05|2.755E-22| 5| 3|R|  19|38
3974.7429|1.215E-03|1.190E+01|23864.2563|2.179E-04|9.617E-25| 6| 4|R|  95|28
3974.7639|8.027E-04|7.865E+00|22864.3368|1.500E-04|1.038E-24| 5| 3|R|  99|37
3974.8545|7.010E-04|6.863E+00|17947.9222|1.113E-04|7.893E-24| 5| 3|R|  84|38
3974.9577|7.050E-04|6.312E+00| 8252.7383|6.587E-06|5.190E-23| 6| 4|R|   4|28
3974.9603|1.533E-03|1.501E+01|20838.0743|2.264E-04|4.286E-24| 7| 5|R|  78|36
3975.0013|4.466E-04|3.770E+00| 6141.9326|2.504E-06|5.270E-23| 5| 3|R|   2|37
3975.0269|1.103E-04|1.082E+00|33110.7071|2.864E-05|1.499E-27| 2| 0|R| 138|28
3975.1601|9.013E-04|8.838E+00|27228.8470|1.870E-04|1.651E-25| 5| 3|R| 110|36
3975.2174|1.965E-03|1.922E+01|20269.0542|2.497E-04|6.368E-24| 8| 6|R|  67|27
3975.2505|1.583E-03|1.534E+01|13955.6964|9.169E-05|4.829E-23| 8| 6|R|  30|27
3975.2715|2.849E-04|2.796E+00|27902.3495|6.603E-05|4.079E-26| 3| 1|R| 123|37
3975.3515|3.629E-05|3.622E-01| 2701.3386|2.577E-06|2.910E-22| 2| 0|P|  38|28
3975.3719|2.497E-03|2.440E+01|20744.7899|2.800E-04|5.874E-24| 9| 7|R|  59|26
3975.3811|1.152E-04|1.148E+00| 5891.2712|9.476E-06|2.467E-22| 3| 1|P|  44|26
3975.4629|8.086E-04|7.866E+00|10588.0052|5.894E-05|1.446E-22| 6| 4|R|  38|46
3975.4995|2.186E-03|2.125E+01|16835.9815|1.511E-04|2.067E-23| 9| 7|R|  36|26
3975.5313|1.159E-04|1.169E+00| 2886.7635|4.547E-06|4.561E-22| 3| 1|P|  21|37
3975.5457|2.422E-04|2.420E+00| 6763.3990|1.630E-05|2.793E-22| 4| 2|P|  36|26
3975.5493|7.013E-04|5.922E+00| 8243.2620|3.932E-06|3.127E-23| 6| 4|R|   2|36
3975.5593|9.445E-04|9.235E+00|15074.0115|1.147E-04|3.274E-23| 6| 4|R|  64|46
3975.5873|6.256E-04|6.140E+00|32184.7749|1.485E-04|1.248E-26| 4| 2|R| 126|27
3975.7381|5.265E-04|5.166E+00|25520.5021|1.112E-04|2.153E-25| 4| 2|R| 112|37
3975.7409|1.059E-03|1.039E+01|33465.2289|2.453E-04|1.153E-26| 5| 3|R| 123|26
3975.7432|1.094E-03|1.055E+01|11037.9777|4.500E-05|9.369E-23| 7| 5|R|  21|36
3975.7843|2.424E-04|2.432E+00| 5697.2550|1.269E-05|3.507E-22| 4| 2|P|  28|27
3975.7954|1.065E-03|1.044E+01|19092.7681|1.613E-04|6.814E-24| 6| 4|R|  80|37
3975.9079|7.486E-04|7.214E+00| 8922.7104|3.078E-05|1.708E-22| 6| 4|R|  21|37
3975.9490|2.480E-04|2.573E+00| 4305.5717|4.636E-06|2.354E-22| 4| 2|P|  10|37
3976.1108|1.487E-03|1.456E+01|19749.4444|2.085E-04|6.621E-24| 7| 5|R|  74|28
3976.1299|1.476E-03|1.448E+01|31273.0550|3.145E-04|4.231E-26| 6| 4|R| 113|26
3976.1814|1.113E-03|1.076E+01|11343.9830|5.409E-05|9.677E-23| 7| 5|R|  25|28
3976.2324|2.482E-03|2.426E+01|20537.3962|2.738E-04|6.344E-24| 9| 7|R|  58|26
3976.2982|3.631E-05|3.626E-01| 2853.6431|2.647E-06|2.792E-22| 2| 0|P|  39|36
3976.3111|8.132E-04|7.918E+00|10719.7066|6.081E-05|1.401E-22| 6| 4|R|  39|46
3976.3372|2.198E-03|2.139E+01|16967.9458|1.561E-04|2.004E-23| 9| 7|R|  37|26
3976.4127|9.386E-04|9.182E+00|14861.2668|1.123E-04|3.549E-23| 6| 4|R|  63|46
3976.4514|4.599E-04|4.353E+00| 6318.5851|1.032E-05|1.961E-22| 5| 3|R|  11|46
3976.4556|2.438E-04|2.463E+00| 4999.6542|9.573E-06|3.608E-22| 4| 2|P|  21|36
3976.4748|1.703E-03|1.670E+01|24594.5371|2.897E-04|9.280E-25| 7| 5|R|  90|27
3976.5034|1.042E-03|9.672E+00|10424.2171|1.559E-05|4.466E-23| 7| 5|R|   7|27
3976.5713|1.953E-03|1.911E+01|20038.4436|2.446E-04|6.968E-24| 8| 6|R|  66|27
3976.5723|1.591E-03|1.545E+01|14064.9257|9.520E-05|4.758E-23| 8| 6|R|  31|27
3976.6011|9.681E-04|9.506E+00|29959.5002|2.117E-04|5.176E-26| 5| 3|R| 116|27
3976.6796|4.280E-04|4.342E+00| 6894.4523|1.440E-05|2.243E-22| 5| 3|P|  18|27
3976.7156|4.248E-04|4.269E+00| 7760.6817|2.144E-05|2.278E-22| 5| 3|P|  27|26
3976.7473|1.280E-04|1.258E+00|38980.5392|3.543E-05|1.183E-28| 2| 0|R| 147|26
3976.7917|4.757E-04|4.582E+00| 6772.4888|1.868E-05|2.816E-22| 5| 3|R|  20|38
3976.7927|4.335E-04|4.500E+00| 6409.0295|8.104E-06|1.554E-22| 5| 3|P|  10|36
3976.8130|7.459E-04|7.316E+00|20128.3452|1.283E-04|3.242E-24| 5| 3|R|  91|46
3976.8642|2.294E-03|2.250E+01|25721.7515|3.732E-04|7.196E-25| 8| 6|R|  86|26
3976.9157|6.739E-04|6.849E+00| 8980.7691|2.142E-05|1.267E-22| 6| 4|P|  17|26
3977.0141|2.467E-03|2.413E+01|20333.3527|2.676E-04|6.838E-24| 9| 7|R|  57|26
3977.0328|1.523E-03|1.493E+01|20574.6537|2.222E-04|4.773E-24| 7| 5|R|  77|36
3977.0365|6.963E-04|6.827E+00|17674.0328|1.094E-04|8.842E-24| 5| 3|R|  83|38
3977.0927|8.179E-04|7.971E+00|10854.7198|6.270E-05|1.354E-22| 6| 4|R|  40|46
3977.0993|2.210E-03|2.152E+01|17103.4070|1.612E-04|1.939E-23| 9| 7|R|  38|26
3977.1681|3.128E-04|3.074E+00|31517.8618|7.662E-05|8.653E-27| 3| 1|R| 130|36
3977.1964|9.328E-04|9.129E+00|14651.6825|1.099E-04|3.840E-23| 6| 4|R|  62|46
3977.2439|1.462E-03|1.373E+01|12627.2970|2.733E-05|2.813E-23| 8| 6|R|   9|26
3977.2805|2.563E-04|2.168E+00| 4073.6273|1.438E-06|7.911E-23| 4| 2|R|   2|38
3977.3851|1.900E-03|1.866E+01|28712.1019|3.624E-04|1.665E-25| 7| 5|R| 101|26
3977.4367|3.087E-04|3.034E+00|30984.6250|7.503E-05|1.089E-26| 3| 1|R| 129|28
3977.4441|3.677E-05|3.716E-01|  805.7635|1.444E-06|3.808E-22| 2| 0|P|  21|38
3977.5249|1.151E-04|1.156E+00| 3666.7266|6.241E-06|4.436E-22| 3| 1|P|  29|28
3977.7172|1.100E-03|1.063E+01|11115.0121|4.732E-05|9.496E-23| 7| 5|R|  22|36
3977.7172|2.453E-03|2.399E+01|20132.6678|2.614E-04|7.356E-24| 9| 7|R|  56|26
3977.7182|1.230E-03|1.207E+01|24257.0346|2.230E-04|8.195E-25| 6| 4|R|  96|36
3977.7233|4.700E-04|4.616E+00|21211.2027|8.964E-05|1.329E-24| 4| 2|R| 101|38
3977.7719|2.522E-04|2.987E+00| 4106.2292|1.415E-06|7.775E-23| 4| 2|P|   3|46
3977.7857|2.222E-03|2.166E+01|17242.3597|1.662E-04|1.871E-23| 9| 7|R|  39|26
3977.8076|8.226E-04|8.023E+00|10993.0401|6.461E-05|1.305E-22| 6| 4|R|  41|46
3977.8223|1.600E-03|1.556E+01|14177.6317|9.874E-05|4.676E-23| 8| 6|R|  32|27
3977.8468|1.059E-03|1.038E+01|18827.2968|1.584E-04|7.599E-24| 6| 4|R|  79|37
3977.8483|1.941E-03|1.901E+01|19811.0727|2.395E-04|7.611E-24| 8| 6|R|  65|27
3977.8618|1.478E-03|1.449E+01|19499.4355|2.045E-04|7.322E-24| 7| 5|R|  73|28
3977.8781|1.119E-03|1.084E+01|11434.5758|5.650E-05|9.679E-23| 7| 5|R|  26|28
3977.8837|7.526E-04|7.270E+00| 8998.4532|3.237E-05|1.732E-22| 6| 4|R|  22|37
3977.8969|8.836E-04|8.682E+00|26418.5625|1.801E-04|2.335E-25| 5| 3|R| 108|28
3977.9107|9.270E-04|9.077E+00|14445.2664|1.075E-04|4.147E-23| 6| 4|R|  61|46
3977.9122|1.009E-03|1.106E+01|10507.2675|9.432E-06|2.684E-23| 7| 5|P|   5|26
3977.9209|1.171E-04|1.196E+00| 2474.6514|3.285E-06|3.947E-22| 3| 1|P|  15|46
3977.9400|3.675E-05|3.663E-01| 5055.6028|3.505E-06|1.363E-22| 2| 0|P|  51|26
3977.9471|4.355E-04|4.585E+00| 6329.0596|6.515E-06|1.292E-22| 5| 3|P|   8|28
3977.9503|1.183E-04|1.229E+00| 2234.0693|2.212E-06|2.941E-22| 3| 1|P|  10|38
3978.0707|1.207E-03|1.185E+01|23547.5728|2.144E-04|1.101E-24| 6| 4|R|  94|28
3978.0973|7.084E-04|6.455E+00| 8270.3948|7.949E-06|6.211E-23| 6| 4|R|   5|28
3978.1278|3.642E-05|3.657E-01| 1659.5587|2.044E-06|3.693E-22| 2| 0|P|  30|37
3978.1643|1.015E-04|9.986E-01|29803.4861|2.525E-05|6.270E-27| 2| 0|R| 132|37
3978.1997|7.971E-04|7.830E+00|22539.7143|1.476E-04|1.194E-24| 5| 3|R|  98|37
3978.2286|9.271E-05|9.117E-01|26268.9621|2.185E-05|2.864E-26| 2| 0|R| 125|38
3978.2337|4.487E-04|3.938E+00| 6152.3856|3.357E-06|7.032E-23| 5| 3|R|   3|37
3978.3418|2.438E-03|2.386E+01|19935.3498|2.553E-04|7.899E-24| 9| 7|R|  55|26
3978.3881|4.947E-04|4.862E+00|23105.0948|9.899E-05|6.002E-25| 4| 2|R| 106|46
3978.3961|2.235E-03|2.180E+01|17384.7981|1.714E-04|1.802E-23| 9| 7|R|  40|26
3978.4557|8.273E-04|8.075E+00|11134.6624|6.654E-05|1.256E-22| 6| 4|R|  42|46
3978.5557|9.213E-04|9.024E+00|14242.0260|1.051E-04|4.471E-23| 6| 4|R|  60|46
3978.6057|2.571E-04|2.528E+00|23881.6644|5.531E-05|2.278E-25| 3| 1|R| 114|38
3978.6446|6.871E-04|7.403E+00| 8386.4372|7.711E-06|5.872E-23| 6| 4|P|   6|27
3978.7256|2.691E-04|2.647E+00|25626.7183|5.990E-05|1.084E-25| 3| 1|R| 118|46
3978.7433|1.335E-03|1.312E+01|27351.0813|2.622E-04|2.240E-25| 6| 4|R| 104|27
3978.8319|7.046E-04|6.186E+00| 8253.8967|5.271E-06|4.172E-23| 6| 4|R|   3|36
3978.8329|4.782E-04|4.619E+00| 6843.7425|1.968E-05|2.868E-22| 5| 3|R|  21|38
3978.8881|2.423E-03|2.372E+01|19741.4068|2.493E-04|8.465E-24| 9| 7|R|  54|26
3978.9305|2.248E-03|2.194E+01|17530.7165|1.766E-04|1.731E-23| 9| 7|R|  41|26
3978.9642|3.661E-05|3.690E-01| 1145.5582|1.712E-06|3.891E-22| 2| 0|P|  25|46
3979.0004|1.609E-03|1.566E+01|14293.8100|1.023E-04|4.584E-23| 8| 6|R|  33|27
3979.0292|1.514E-03|1.486E+01|20314.3467|2.180E-04|5.308E-24| 7| 5|R|  76|36
3979.0369|8.321E-04|8.128E+00|11279.5815|6.849E-05|1.206E-22| 6| 4|R|  43|46
3979.0486|1.929E-03|1.891E+01|19586.9506|2.345E-04|8.298E-24| 8| 6|R|  64|27
3979.0802|4.621E-04|4.396E+00| 6359.8186|1.124E-05|2.095E-22| 5| 3|R|  12|46
3979.0849|2.448E-04|2.483E+00| 4841.6354|8.699E-06|3.520E-22| 4| 2|P|  19|28
3979.0973|1.151E-04|1.156E+00| 3785.3341|6.460E-06|4.359E-22| 3| 1|P|  30|36
