#Table: J/ApJS/95/535/./table15.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
         |         |         |          |         |         |  |  |y|    |so
         |         |         |          |         |         |  |  |p|    |to
    sigma|       R2|        A|         E|  log(gf)|        S|vu|vl|e|  Jl|pe
---------|---------|---------|----------|---------|---------|--|--|-|----|--
3507.2108|5.962E-04|4.048E+00|64511.6669|1.357E-04|2.083E-33|22|19|P| 138|26
3509.6164|4.961E-04|3.375E+00|60901.3171|1.129E-04|8.658E-33|22|19|P| 138|38
3509.8482|5.678E-04|3.863E+00|63533.3140|1.293E-04|3.071E-33|22|19|P| 138|27
3510.3366|5.065E-04|3.448E+00|61306.2627|1.154E-04|7.387E-33|22|19|P| 138|46
3510.6205|5.140E-04|3.499E+00|64707.7077|1.205E-04|1.684E-33|21|18|P| 142|26
3510.8484|5.470E-04|3.725E+00|62799.8447|1.246E-04|4.104E-33|22|19|P| 138|36
3510.8840|5.195E-04|3.538E+00|61798.6343|1.183E-04|6.087E-33|22|19|P| 138|37
3510.9514|5.430E-04|3.698E+00|62656.6846|1.237E-04|4.342E-33|22|19|P| 138|28
3512.5047|4.411E-04|3.008E+00|64946.9083|1.063E-04|1.326E-33|20|17|P| 146|26
3513.8985|4.894E-04|3.341E+00|63704.2538|1.148E-04|2.513E-33|21|18|P| 142|27
3515.2130|4.271E-04|2.919E+00|61006.3452|1.002E-04|7.310E-33|21|18|P| 142|38
3515.3551|4.713E-04|3.222E+00|62952.1755|1.106E-04|3.388E-33|21|18|P| 142|36
3515.5449|4.678E-04|3.199E+00|62805.4053|1.098E-04|3.591E-33|21|18|P| 142|28
3515.7116|4.362E-04|2.983E+00|61421.2733|1.024E-04|6.208E-33|21|18|P| 142|46
3515.9817|4.475E-04|3.061E+00|61925.8617|1.050E-04|5.086E-33|21|18|P| 142|37
3516.4846|4.198E-04|2.872E+00|63917.4349|1.013E-04|2.003E-33|20|17|P| 146|27
3516.8458|5.719E-04|3.916E+00|60497.4303|1.258E-04|1.171E-32|23|20|P| 133|38
3517.9810|5.840E-04|4.002E+00|60890.0415|1.284E-04|1.005E-32|23|20|P| 133|46
3518.4214|6.871E-04|4.710E+00|63996.0140|1.511E-04|2.975E-33|23|20|P| 133|26
3518.4423|4.041E-04|2.770E+00|63146.0568|9.759E-05|2.725E-33|20|17|P| 146|36
3518.7275|4.011E-04|2.750E+00|62995.5423|9.687E-05|2.894E-33|20|17|P| 146|28
3519.0434|5.988E-04|4.107E+00|61367.3448|1.317E-04|8.342E-33|23|20|P| 133|37
3519.5002|3.656E-04|2.508E+00|61151.1343|8.832E-05|6.012E-33|20|17|P| 146|38
3519.7190|3.834E-04|2.630E+00|62093.6964|9.262E-05|4.140E-33|20|17|P| 146|37
3519.7544|3.735E-04|2.563E+00|61576.4264|9.024E-05|5.081E-33|20|17|P| 146|46
3519.9161|6.549E-04|4.495E+00|63048.3359|1.441E-04|4.325E-33|23|20|P| 133|27
3520.0364|6.253E-04|4.293E+00|62198.9529|1.376E-04|6.025E-33|23|20|P| 133|28
3520.0913|6.299E-04|4.324E+00|62337.6798|1.386E-04|5.706E-33|23|20|P| 133|36
3523.7654|5.943E-04|4.093E+00|64137.2208|1.349E-04|2.482E-33|22|19|P| 137|26
3524.1055|4.946E-04|3.407E+00|60551.7578|1.123E-04|1.019E-32|22|19|P| 137|38
3525.0479|5.050E-04|3.482E+00|60953.8859|1.147E-04|8.708E-33|22|19|P| 137|46
3525.8238|5.658E-04|3.903E+00|63165.5557|1.285E-04|3.647E-33|22|19|P| 137|27
3525.8686|5.179E-04|3.573E+00|61442.8395|1.176E-04|7.188E-33|22|19|P| 137|37
3526.3996|5.452E-04|3.763E+00|62437.1296|1.238E-04|4.862E-33|22|19|P| 137|36
3526.4207|5.412E-04|3.735E+00|62294.9560|1.229E-04|5.142E-33|22|19|P| 137|28
3527.5799|5.119E-04|3.536E+00|64321.2164|1.197E-04|2.018E-33|21|18|P| 141|26
3529.8698|4.391E-04|3.039E+00|64548.4042|1.057E-04|1.598E-33|20|17|P| 145|26
3530.0517|4.256E-04|2.946E+00|60645.4707|9.960E-05|8.651E-33|21|18|P| 141|38
3530.2633|4.875E-04|3.375E+00|63324.6433|1.141E-04|3.002E-33|21|18|P| 141|27
3530.6394|3.747E-04|2.595E+00|64819.1598|9.266E-05|1.231E-33|19|16|P| 149|26
3530.7783|4.347E-04|3.011E+00|61057.4972|1.017E-04|7.357E-33|21|18|P| 141|46
3530.9032|5.705E-04|3.953E+00|60161.0015|1.250E-04|1.370E-32|23|20|P| 132|38
3531.2841|4.696E-04|3.254E+00|62577.7553|1.099E-04|4.037E-33|21|18|P| 141|36
3531.3290|4.459E-04|3.090E+00|61558.5658|1.044E-04|6.038E-33|21|18|P| 141|37
3531.3899|4.661E-04|3.230E+00|62432.0005|1.091E-04|4.276E-33|21|18|P| 141|28
3532.2532|5.825E-04|4.041E+00|60550.8848|1.277E-04|1.177E-32|23|20|P| 132|46
3533.2395|4.180E-04|2.901E+00|63525.9994|1.007E-04|2.406E-33|20|17|P| 145|27
3533.5799|5.972E-04|4.148E+00|61024.8780|1.310E-04|9.788E-33|23|20|P| 132|37
3534.4757|6.851E-04|4.762E+00|63635.4677|1.503E-04|3.522E-33|23|20|P| 132|26
3534.6889|3.642E-04|2.531E+00|60778.9601|8.775E-05|7.153E-33|20|17|P| 145|38
3534.7499|4.024E-04|2.797E+00|62759.9554|9.696E-05|3.264E-33|20|17|P| 145|36
3534.7564|3.563E-04|2.476E+00|63769.9985|8.822E-05|1.876E-33|19|16|P| 149|27
3534.9487|3.994E-04|2.776E+00|62610.4844|9.625E-05|3.464E-33|20|17|P| 145|28
3535.0415|6.236E-04|4.336E+00|61850.7379|1.368E-04|7.088E-33|23|20|P| 132|28
3535.1756|6.281E-04|4.368E+00|61988.5085|1.378E-04|6.716E-33|23|20|P| 132|36
3535.1771|3.720E-04|2.586E+00|61201.2683|8.966E-05|6.054E-33|20|17|P| 145|46
3535.4108|6.531E-04|4.543E+00|62694.2762|1.433E-04|5.104E-33|23|20|P| 132|27
3535.4296|3.818E-04|2.655E+00|61714.9188|9.202E-05|4.941E-33|20|17|P| 145|37
3536.8009|3.428E-04|2.386E+00|62984.1028|8.493E-05|2.568E-33|19|16|P| 149|36
3537.1015|3.402E-04|2.369E+00|62830.7805|8.430E-05|2.730E-33|19|16|P| 149|28
3538.0214|3.098E-04|2.159E+00|60952.5939|7.678E-05|5.760E-33|19|16|P| 149|38
3538.1743|3.251E-04|2.265E+00|61912.2688|8.057E-05|3.936E-33|19|16|P| 149|37
3538.2482|3.167E-04|2.207E+00|61385.5681|7.848E-05|4.852E-33|19|16|P| 149|46
3538.5121|4.932E-04|3.439E+00|60203.9709|1.116E-04|1.199E-32|22|19|P| 136|38
3539.6751|5.036E-04|3.515E+00|60603.2846|1.140E-04|1.026E-32|22|19|P| 136|46
3540.2235|5.924E-04|4.137E+00|63764.5619|1.341E-04|2.956E-33|22|19|P| 136|26
3540.7673|5.164E-04|3.608E+00|61088.8233|1.169E-04|8.480E-33|22|19|P| 136|37
3541.7070|5.640E-04|3.943E+00|62799.5837|1.277E-04|4.328E-33|22|19|P| 136|27
3541.8009|5.395E-04|3.773E+00|61935.0107|1.222E-04|6.084E-33|22|19|P| 136|28
3541.8610|5.435E-04|3.801E+00|62076.1984|1.231E-04|5.756E-33|22|19|P| 136|36
3544.4425|5.099E-04|3.573E+00|63936.4679|1.190E-04|2.416E-33|21|18|P| 140|26
3544.8078|4.242E-04|2.974E+00|60286.3335|9.897E-05|1.023E-32|21|18|P| 140|38
3544.8780|5.692E-04|3.991E+00|59826.3945|1.243E-04|1.601E-32|23|20|P| 131|38
3545.7610|4.332E-04|3.039E+00|60695.4606|1.011E-04|8.711E-33|21|18|P| 140|46
3546.4414|5.811E-04|4.080E+00|60213.5544|1.269E-04|1.378E-32|23|20|P| 131|46
3546.5355|4.857E-04|3.410E+00|62946.7773|1.134E-04|3.582E-33|21|18|P| 140|27
3546.5904|4.444E-04|3.120E+00|61193.0115|1.037E-04|7.162E-33|21|18|P| 140|37
3547.1233|4.679E-04|3.286E+00|62205.0793|1.092E-04|4.805E-33|21|18|P| 140|36
3547.1380|4.372E-04|3.070E+00|64151.5964|1.050E-04|1.924E-33|20|17|P| 144|26
3547.1456|4.644E-04|3.262E+00|62060.3396|1.084E-04|5.088E-33|21|18|P| 140|28
3548.0306|5.957E-04|4.188E+00|60684.2426|1.302E-04|1.147E-32|23|20|P| 131|37
3548.3142|3.728E-04|2.621E+00|64410.3302|9.205E-05|1.490E-33|19|16|P| 148|26
3549.7949|3.628E-04|2.554E+00|60408.4866|8.718E-05|8.502E-33|20|17|P| 144|38
3549.9014|4.162E-04|2.930E+00|63136.2649|1.000E-04|2.887E-33|20|17|P| 144|27
3549.9577|6.220E-04|4.380E+00|61504.3615|1.360E-04|8.332E-33|23|20|P| 131|28
3550.1704|6.264E-04|4.412E+00|61641.1770|1.370E-04|7.898E-33|23|20|P| 131|36
3550.4338|6.832E-04|4.813E+00|63276.7707|1.494E-04|4.166E-33|23|20|P| 131|26
3550.5155|3.706E-04|2.610E+00|60827.8120|8.908E-05|7.206E-33|20|17|P| 144|46
3550.8132|6.514E-04|4.591E+00|62342.0611|1.424E-04|6.018E-33|23|20|P| 131|27
3550.9674|4.008E-04|2.824E+00|62375.5567|9.634E-05|3.907E-33|20|17|P| 144|36
3551.0540|3.803E-04|2.680E+00|61337.8439|9.143E-05|5.892E-33|20|17|P| 144|37
3551.0806|3.978E-04|2.803E+00|62227.1293|9.563E-05|4.144E-33|20|17|P| 144|28
3551.8091|3.546E-04|2.500E+00|63368.4276|8.763E-05|2.263E-33|19|16|P| 148|27
3552.8362|4.918E-04|3.472E+00|59857.9731|1.109E-04|1.409E-32|22|19|P| 135|38
3553.3976|3.412E-04|2.409E+00|62588.0099|8.436E-05|3.090E-33|19|16|P| 148|36
3553.4777|3.084E-04|2.178E+00|60570.8040|7.626E-05|6.882E-33|19|16|P| 148|38
3553.6102|3.386E-04|2.391E+00|62435.7590|8.373E-05|3.284E-33|19|16|P| 148|28
3553.9429|3.152E-04|2.226E+00|61000.7137|7.795E-05|5.806E-33|19|16|P| 148|46
3554.1625|3.236E-04|2.286E+00|61523.6971|8.002E-05|4.719E-33|19|16|P| 148|37
3554.2184|5.021E-04|3.548E+00|60254.4759|1.133E-04|1.207E-32|22|19|P| 135|46
3555.5803|5.149E-04|3.643E+00|60736.6036|1.162E-04|1.000E-32|22|19|P| 135|37
3556.5852|5.906E-04|4.182E+00|63393.7106|1.333E-04|3.517E-33|22|19|P| 135|26
3557.0920|5.379E-04|3.810E+00|61576.8671|1.214E-04|7.192E-33|22|19|P| 135|28
3557.2330|5.418E-04|3.839E+00|61717.0695|1.223E-04|6.807E-33|22|19|P| 135|36
3557.4977|5.622E-04|3.984E+00|62435.4171|1.269E-04|5.131E-33|22|19|P| 135|27
3558.7705|5.679E-04|4.029E+00|59493.6256|1.235E-04|1.870E-32|23|20|P| 130|38
3559.4813|4.229E-04|3.001E+00|59928.9509|9.836E-05|1.208E-32|21|18|P| 139|38
3560.5458|5.797E-04|4.119E+00|59878.0668|1.262E-04|1.611E-32|23|20|P| 130|46
3560.6595|4.318E-04|3.068E+00|60335.1811|1.005E-04|1.031E-32|21|18|P| 139|46
3561.2086|5.080E-04|3.611E+00|63553.4833|1.182E-04|2.890E-33|21|18|P| 139|26
3561.7659|4.429E-04|3.150E+00|60829.2169|1.031E-04|8.488E-33|21|18|P| 139|37
3562.3957|5.943E-04|4.229E+00|60345.4553|1.294E-04|1.344E-32|23|20|P| 130|37
3562.7151|4.839E-04|3.444E+00|62570.6757|1.127E-04|4.271E-33|21|18|P| 139|27
3562.8121|4.628E-04|3.294E+00|61690.4417|1.078E-04|6.047E-33|21|18|P| 139|28
3562.8728|4.662E-04|3.319E+00|61834.1666|1.085E-04|5.714E-33|21|18|P| 139|36
3564.3094|4.353E-04|3.102E+00|63756.5067|1.043E-04|2.314E-33|20|17|P| 143|26
3564.7850|6.204E-04|4.424E+00|61159.8416|1.352E-04|9.785E-33|23|20|P| 130|28
3564.8182|3.614E-04|2.576E+00|60039.7315|8.662E-05|1.010E-32|20|17|P| 143|38
3565.0757|6.248E-04|4.457E+00|61295.7032|1.361E-04|9.280E-33|23|20|P| 130|36
3565.7697|3.692E-04|2.634E+00|60456.0755|8.850E-05|8.571E-33|20|17|P| 143|46
3565.8919|3.710E-04|2.647E+00|64003.1708|9.143E-05|1.803E-33|19|16|P| 147|26
3566.1232|6.498E-04|4.639E+00|61991.7095|1.416E-04|7.089E-33|23|20|P| 130|27
3566.2957|6.813E-04|4.865E+00|62919.9428|1.485E-04|4.922E-33|23|20|P| 130|26
3566.4706|4.145E-04|2.959E+00|62748.2518|9.938E-05|3.461E-33|20|17|P| 143|27
3566.5925|3.788E-04|2.705E+00|60962.4902|9.084E-05|7.020E-33|20|17|P| 143|37
3567.0779|4.905E-04|3.504E+00|59513.7809|1.102E-04|1.654E-32|22|19|P| 134|38
3567.0951|3.991E-04|2.851E+00|61992.8802|9.572E-05|4.671E-33|20|17|P| 143|36
3567.1231|3.962E-04|2.830E+00|61845.4965|9.501E-05|4.952E-33|20|17|P| 143|28
3568.6778|5.008E-04|3.582E+00|59907.4766|1.126E-04|1.419E-32|22|19|P| 134|46
3568.7688|3.529E-04|2.524E+00|62968.5332|8.704E-05|2.728E-33|19|16|P| 147|27
3568.8511|3.071E-04|2.196E+00|60190.6946|7.574E-05|8.216E-33|19|16|P| 147|38
3569.5533|3.138E-04|2.246E+00|60617.5404|7.742E-05|6.942E-33|19|16|P| 147|46
3569.9041|3.396E-04|2.431E+00|62193.5963|8.379E-05|3.715E-33|19|16|P| 147|36
3570.0294|3.371E-04|2.413E+00|62042.4173|8.316E-05|3.945E-33|19|16|P| 147|28
3570.0645|3.221E-04|2.306E+00|61136.8065|7.948E-05|5.652E-33|19|16|P| 147|37
3570.3076|5.135E-04|3.678E+00|60386.1976|1.155E-04|1.177E-32|22|19|P| 134|37
3572.2942|5.363E-04|3.848E+00|61220.5436|1.207E-04|8.494E-33|22|19|P| 134|28
3572.5154|5.402E-04|3.877E+00|61359.7616|1.216E-04|8.043E-33|22|19|P| 134|36
3572.5806|5.667E-04|4.068E+00|59162.7107|1.228E-04|2.181E-32|23|20|P| 129|38
3572.8507|5.888E-04|4.227E+00|63024.6873|1.325E-04|4.181E-33|22|19|P| 134|26
3573.1960|5.604E-04|4.024E+00|62073.0753|1.262E-04|6.078E-33|22|19|P| 134|27
3574.0724|4.215E-04|3.029E+00|59573.3399|9.774E-05|1.426E-32|21|18|P| 138|38
3574.5663|5.784E-04|4.159E+00|59544.4383|1.254E-04|1.882E-32|23|20|P| 129|46
3575.4742|4.304E-04|3.096E+00|59976.6761|9.985E-05|1.218E-32|21|18|P| 138|46
3576.6752|5.929E-04|4.271E+00|60008.5331|1.286E-04|1.572E-32|23|20|P| 129|37
3576.8557|4.415E-04|3.179E+00|60467.1999|1.024E-04|1.005E-32|21|18|P| 138|37
3577.8783|5.061E-04|3.648E+00|63172.2834|1.175E-04|3.454E-33|21|18|P| 138|26
3578.3897|4.613E-04|3.326E+00|61322.3255|1.071E-04|7.182E-33|21|18|P| 138|28
3578.5327|4.646E-04|3.351E+00|61465.0361|1.079E-04|6.789E-33|21|18|P| 138|36
3578.8022|4.822E-04|3.479E+00|62196.3583|1.120E-04|5.088E-33|21|18|P| 138|27
3579.5235|6.189E-04|4.468E+00|60817.1958|1.343E-04|1.148E-32|23|20|P| 129|28
3579.7589|3.601E-04|2.599E+00|59672.7122|8.605E-05|1.198E-32|20|17|P| 142|38
3579.8917|6.233E-04|4.501E+00|60952.1049|1.353E-04|1.089E-32|23|20|P| 129|36
3580.9399|3.678E-04|2.658E+00|60086.0770|8.793E-05|1.019E-32|20|17|P| 142|46
3581.2373|4.892E-04|3.537E+00|59171.4108|1.096E-04|1.940E-32|22|19|P| 133|38
3581.3412|6.482E-04|4.687E+00|61643.2397|1.408E-04|8.342E-33|23|20|P| 129|27
3581.3841|4.335E-04|3.134E+00|63363.1564|1.036E-04|2.782E-33|20|17|P| 142|26
3582.0451|3.774E-04|2.730E+00|60588.8763|9.025E-05|8.357E-33|20|17|P| 142|37
3582.0616|6.796E-04|4.917E+00|62565.0035|1.476E-04|5.811E-33|23|20|P| 129|26
3582.9472|4.128E-04|2.988E+00|62361.9803|9.874E-05|4.146E-33|20|17|P| 142|27
3583.0534|4.994E-04|3.616E+00|59562.3037|1.119E-04|1.667E-32|22|19|P| 133|46
3583.0765|3.946E-04|2.857E+00|61465.6053|9.440E-05|5.914E-33|20|17|P| 142|28
3583.1330|3.976E-04|2.878E+00|61611.9454|9.510E-05|5.581E-33|20|17|P| 142|36
3583.3727|3.693E-04|2.673E+00|63597.7036|9.082E-05|2.179E-33|19|16|P| 146|26
3584.1418|3.058E-04|2.215E+00|59812.2837|7.522E-05|9.800E-33|19|16|P| 146|38
3584.9492|5.121E-04|3.713E+00|60037.6228|1.148E-04|1.385E-32|22|19|P| 133|37
3585.0795|3.125E-04|2.266E+00|60236.0665|7.689E-05|8.293E-33|19|16|P| 146|46
3585.6356|3.513E-04|2.548E+00|62570.3362|8.646E-05|3.286E-33|19|16|P| 146|27
3585.8804|3.207E-04|2.327E+00|60751.6160|7.894E-05|6.764E-33|19|16|P| 146|37
3586.3084|5.655E-04|4.106E+00|58833.6657|1.220E-04|2.542E-32|23|20|P| 128|38
3586.3208|3.381E-04|2.454E+00|61800.8821|8.323E-05|4.463E-33|19|16|P| 146|36
3586.3592|3.356E-04|2.436E+00|61650.7753|8.260E-05|4.737E-33|19|16|P| 146|28
3587.4077|5.348E-04|3.886E+00|60866.0583|1.200E-04|1.002E-32|22|19|P| 133|28
3587.7085|5.386E-04|3.915E+00|61004.2929|1.208E-04|9.495E-33|22|19|P| 133|36
3588.5032|5.772E-04|4.199E+00|59212.6852|1.246E-04|2.197E-32|23|20|P| 128|46
3588.5811|4.202E-04|3.056E+00|59219.5174|9.713E-05|1.682E-32|21|18|P| 137|38
3588.8022|5.587E-04|4.065E+00|61712.5773|1.254E-04|7.193E-33|22|19|P| 133|27
3589.0200|5.871E-04|4.272E+00|62657.5120|1.317E-04|4.965E-33|22|19|P| 133|26
3590.2050|4.291E-04|3.125E+00|59619.9630|9.922E-05|1.439E-32|21|18|P| 137|46
3590.8691|5.916E-04|4.312E+00|59673.4926|1.278E-04|1.838E-32|23|20|P| 128|37
3591.8597|4.400E-04|3.209E+00|60106.9783|1.018E-04|1.189E-32|21|18|P| 137|37
3593.8783|4.597E-04|3.358E+00|60956.0098|1.064E-04|8.521E-33|21|18|P| 137|28
3594.1032|4.631E-04|3.384E+00|61097.7067|1.072E-04|8.060E-33|21|18|P| 137|36
3594.1733|6.174E-04|4.513E+00|60476.4417|1.335E-04|1.346E-32|23|20|P| 128|28
3594.4517|5.043E-04|3.686E+00|62792.8889|1.167E-04|4.125E-33|21|18|P| 137|26
3594.6171|3.588E-04|2.623E+00|59307.4463|8.549E-05|1.420E-32|20|17|P| 141|38
3594.6185|6.218E-04|4.546E+00|60610.3996|1.345E-04|1.277E-32|23|20|P| 128|36
3594.7970|4.806E-04|3.513E+00|61823.8448|1.113E-04|6.055E-33|21|18|P| 137|27
3595.3143|4.880E-04|3.570E+00|58830.8791|1.089E-04|2.274E-32|22|19|P| 132|38
3596.0262|3.665E-04|2.682E+00|59717.8339|8.735E-05|1.209E-32|20|17|P| 141|46
3596.4670|6.466E-04|4.735E+00|61296.6702|1.399E-04|9.808E-33|23|20|P| 128|27
3597.3453|4.981E-04|3.650E+00|59218.9738|1.112E-04|1.956E-32|22|19|P| 132|46
3597.4119|3.760E-04|2.755E+00|60217.0203|8.966E-05|9.939E-33|20|17|P| 141|37
3597.7315|6.778E-04|4.969E+00|62211.9723|1.467E-04|6.853E-33|23|20|P| 128|26
3598.3623|4.317E-04|3.165E+00|62971.5670|1.030E-04|3.341E-33|20|17|P| 141|26
3598.9408|3.931E-04|2.884E+00|61087.4749|9.379E-05|7.055E-33|20|17|P| 141|28
3599.0814|3.960E-04|2.906E+00|61232.7717|9.448E-05|6.662E-33|20|17|P| 141|36
3599.3313|4.112E-04|3.017E+00|61977.4708|9.810E-05|4.962E-33|20|17|P| 141|27
3599.3500|3.045E-04|2.234E+00|59435.5892|7.471E-05|1.168E-32|19|16|P| 145|38
3599.5054|5.107E-04|3.749E+00|59690.8962|1.141E-04|1.628E-32|22|19|P| 132|37
3599.9540|5.643E-04|4.145E+00|58506.5062|1.213E-04|2.961E-32|23|20|P| 127|38
3600.5216|3.112E-04|2.285E+00|59856.3102|7.637E-05|9.898E-33|19|16|P| 145|46
3600.7567|3.675E-04|2.700E+00|63193.9505|9.021E-05|2.631E-33|19|16|P| 145|26
3601.6104|3.194E-04|2.348E+00|60368.1443|7.841E-05|8.087E-33|19|16|P| 145|37
3601.6386|3.109E-04|2.285E+00|63460.4163|7.842E-05|2.013E-33|18|15|P| 149|26
3602.3563|5.760E-04|4.239E+00|58882.8236|1.239E-04|2.561E-32|23|20|P| 127|46
3602.4096|3.497E-04|2.572E+00|62173.8571|8.587E-05|3.954E-33|19|16|P| 145|27
3602.4323|5.333E-04|3.924E+00|60513.4292|1.192E-04|1.181E-32|22|19|P| 132|28
3602.5998|3.341E-04|2.458E+00|61260.8527|8.205E-05|5.682E-33|19|16|P| 145|28
3602.6476|3.366E-04|2.477E+00|61409.8871|8.266E-05|5.356E-33|19|16|P| 145|36
3602.7836|2.566E-04|1.888E+00|59604.3147|6.476E-05|9.339E-33|18|15|P| 149|38
3602.8123|5.371E-04|3.954E+00|60650.6816|1.201E-04|1.120E-32|22|19|P| 132|36
3603.0075|4.190E-04|3.084E+00|58867.5002|9.652E-05|1.982E-32|21|18|P| 136|38
3603.6952|2.623E-04|1.932E+00|60035.7615|6.622E-05|7.876E-33|18|15|P| 149|46
3604.0361|2.955E-04|2.177E+00|62413.3790|7.460E-05|3.063E-33|18|15|P| 149|27
3604.3162|5.571E-04|4.106E+00|61353.9421|1.246E-04|8.504E-33|22|19|P| 132|27
3604.4592|2.694E-04|1.985E+00|60560.7215|6.801E-05|6.399E-33|18|15|P| 149|37
3604.8059|2.843E-04|2.095E+00|61629.4269|7.178E-05|4.187E-33|18|15|P| 149|36
3604.8520|4.278E-04|3.154E+00|59265.0588|9.860E-05|1.697E-32|21|18|P| 136|46
3604.8593|2.821E-04|2.079E+00|61476.5165|7.123E-05|4.449E-33|18|15|P| 149|28
3604.9776|5.903E-04|4.354E+00|59340.3503|1.271E-04|2.146E-32|23|20|P| 127|37
3605.0933|5.854E-04|4.318E+00|62292.2048|1.310E-04|5.890E-33|22|19|P| 132|26
3606.7782|4.387E-04|3.239E+00|59748.5699|1.012E-04|1.405E-32|21|18|P| 136|37
3608.7344|6.160E-04|4.557E+00|60137.5965|1.327E-04|1.576E-32|23|20|P| 127|28
3609.2561|6.203E-04|4.591E+00|60270.6050|1.337E-04|1.497E-32|23|20|P| 127|36
3609.2781|4.582E-04|3.391E+00|60591.5130|1.057E-04|1.010E-32|21|18|P| 136|28
3609.3092|4.868E-04|3.603E+00|58492.2021|1.082E-04|2.662E-32|22|19|P| 131|38
3609.3930|3.575E-04|2.646E+00|58943.9508|8.494E-05|1.682E-32|20|17|P| 140|38
3609.5843|4.616E-04|3.417E+00|60732.1971|1.065E-04|9.559E-33|21|18|P| 136|36
3610.6996|4.789E-04|3.548E+00|61453.1544|1.106E-04|7.199E-33|21|18|P| 136|27
3610.9290|5.025E-04|3.724E+00|62415.3204|1.160E-04|4.921E-33|21|18|P| 136|26
3611.0286|3.652E-04|2.706E+00|59351.3642|8.679E-05|1.434E-32|20|17|P| 140|46
3611.5009|6.451E-04|4.784E+00|60952.0191|1.391E-04|1.152E-32|23|20|P| 127|27
3611.5535|4.969E-04|3.685E+00|58877.5036|1.105E-04|2.293E-32|22|19|P| 131|46
3612.6931|3.746E-04|2.780E+00|59846.9405|8.908E-05|1.181E-32|20|17|P| 140|37
3613.3056|6.761E-04|5.021E+00|61860.8683|1.459E-04|8.074E-33|23|20|P| 127|26
3613.5174|5.632E-04|4.184E+00|58181.2480|1.206E-04|3.444E-32|23|20|P| 126|38
3613.9761|5.094E-04|3.785E+00|59346.0349|1.134E-04|1.912E-32|22|19|P| 131|37
3614.4756|3.033E-04|2.253E+00|59060.6287|7.420E-05|1.391E-32|19|16|P| 144|38
3614.7162|3.917E-04|2.911E+00|60711.1244|9.318E-05|8.410E-33|20|17|P| 140|28
3614.9402|3.946E-04|2.933E+00|60855.3783|9.387E-05|7.945E-33|20|17|P| 140|36
3615.2443|4.300E-04|3.197E+00|62581.7593|1.023E-04|4.009E-33|20|17|P| 140|26
3615.6230|4.096E-04|3.047E+00|61594.7431|9.747E-05|5.933E-33|20|17|P| 140|27
3615.8798|3.099E-04|2.305E+00|59478.2897|7.585E-05|1.180E-32|19|16|P| 144|46
3616.1258|5.748E-04|4.279E+00|58554.8694|1.231E-04|2.983E-32|23|20|P| 126|46
3617.2546|3.180E-04|2.368E+00|59986.4100|7.787E-05|9.662E-33|19|16|P| 144|37
3617.3516|4.178E-04|3.112E+00|58517.3050|9.591E-05|2.333E-32|21|18|P| 135|38
3617.3683|5.318E-04|3.963E+00|60162.6743|1.185E-04|1.391E-32|22|19|P| 131|28
3617.8269|5.357E-04|3.993E+00|60298.9456|1.193E-04|1.319E-32|22|19|P| 131|36
3618.0441|3.658E-04|2.726E+00|62791.9331|8.961E-05|3.175E-33|19|16|P| 144|26
3618.2593|2.554E-04|1.903E+00|59217.9085|6.429E-05|1.118E-32|18|15|P| 148|38
3618.7513|3.326E-04|2.481E+00|60872.6690|8.149E-05|6.809E-33|19|16|P| 144|28
3618.8848|3.351E-04|2.499E+00|61020.6312|8.211E-05|6.422E-33|19|16|P| 144|36
3619.0007|5.891E-04|4.396E+00|59009.1227|1.263E-04|2.504E-32|23|20|P| 126|37
3619.0911|3.481E-04|2.597E+00|61779.1165|8.530E-05|4.754E-33|19|16|P| 144|27
3619.3326|3.092E-04|2.307E+00|63046.2256|7.787E-05|2.443E-33|18|15|P| 148|26
3619.4095|2.611E-04|1.948E+00|59646.2113|6.574E-05|9.442E-33|18|15|P| 148|46
3619.4154|4.265E-04|3.183E+00|58911.9806|9.798E-05|2.001E-32|21|18|P| 135|46
3619.7382|5.555E-04|4.147E+00|60997.1883|1.238E-04|1.004E-32|22|19|P| 131|27
3620.4669|2.681E-04|2.002E+00|60167.3559|6.753E-05|7.684E-33|18|15|P| 148|37
3621.0707|5.838E-04|4.363E+00|61928.7853|1.302E-04|6.981E-33|22|19|P| 131|26
3621.1082|2.940E-04|2.196E+00|62006.6569|7.407E-05|3.703E-33|18|15|P| 148|27
3621.3875|2.807E-04|2.098E+00|61076.5267|7.073E-05|5.361E-33|18|15|P| 148|28
3621.4220|2.828E-04|2.114E+00|61228.3360|7.126E-05|5.047E-33|18|15|P| 148|36
3621.6113|4.373E-04|3.270E+00|59391.9920|1.005E-04|1.659E-32|21|18|P| 135|37
3623.2070|6.146E-04|4.602E+00|59800.6776|1.319E-04|1.844E-32|23|20|P| 126|28
3623.2219|4.857E-04|3.636E+00|58155.3957|1.075E-04|3.114E-32|22|19|P| 130|38
3623.8046|6.189E-04|4.637E+00|59932.7384|1.329E-04|1.752E-32|23|20|P| 126|36
3624.0866|3.563E-04|2.669E+00|58582.2429|8.438E-05|1.991E-32|20|17|P| 139|38
3624.5893|4.568E-04|3.424E+00|60228.8536|1.051E-04|1.196E-32|21|18|P| 135|28
